PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|DATE_AVAILABLE|BASEMENT|YEAR_BUILT|YEAR_BUILT_DESCRP|APPLIANCES|EXTERIOR_FEATURES|HEATING|INTERIOR_BLDG_FEAT|AboveGradeFinishedArea|BelowGradeFinishedArea
"RN"|73271741|"CN234859"|"AC0904"|"ACT"|2700|"738"|"Central Street"|"2"|372||"01852"||"Spacious 4-bedroom, 1-bath townhouse-style unit in vibrant Lowell, MA. Ideally situated near downtown Lowell, you'll enjoy easy access to highways, shopping centers, and local amenities. The unit offers a generous layout with ample room for relaxation and entertaining. Don�t miss out on this excellent opportunity to live in a prime location with the convenience of urban living and the comfort of a spacious home."|9|7/31/2024 2:02:00 PM|0|"N"||"Middlesex"|"MA"|"D"|7|4|1|0||0|2614|1100|"1f;0h"|"N"||"N"|||"N"|"Tenant to verify measurements. Listing Agent and Owner did not measure."|||1900||"A,I"||"A"||1100|
"RN"|73271745|"CN219439"|"B99777"|"ACT"|2680|"85"|"Bow St"|"85"|16||"02155"||"85 Bow St is a just refreshed 2 Bedroom 1 Bathroom with a classic style eat-in kitchen with hardwood cabinets and copper accents that include a range, cooktop, dishwasher and refrigerator, a large bright living with lots of lights, and a dedicated dining room with built-in cabinets.  The unit has a dedicated back porch, and shared use of the backyard.  Washer and Dryer hookups are provided in the basement with additional storage.  1 car parking is provided in the drivewayThe apartment is near the Somerville city line and is a convenient walk to Magoun or Ball Square Green line stops and 3 bus line stops�lots of shopping options, including Collette's which I highly recommend."|20|7/31/2024 2:05:00 PM|0|"N"||"Middlesex"|"MA"|"D"|6|2|1|0||1|99999|1400|"1f;0h"|"N"|||||"N"||||1900|||"B"|"C"||1400|
"RN"|73271747|"BB806543"|"AC1264"|"PCG"|2695|"259"|"W Newton"|"9"|1|"104"|"02116"||"One bedroom apartment, across from Prudential Center, close to shops and all the best restaurants. Spacious living room area. Easy access to Green Line (Prudential Center), Orange Line (Massachusetts Ave), and several bus routes are well within .25-.50 mile. Heat & Hot water Included in Rent. First, last, $250 lock fee, and rental fee to move in.Tenant at-will or 12 mos lease option."|7|8/9/2024 7:53:00 PM|0|"N"||"Suffolk"|"MA"|"D"|2|1|1|1||0|444|444|"1f;1h"|"N"|||||"N"||9/1/2024||||||||444|
"RN"|73271764|"CN236173"|"AN2591"|"PCG"|3100|"368"|"Dorchester Street"|"3"|1||"02127"||"Open concept living/dining/kitchen features windows throughout, a gas fireplace and surround sound with glass sliding doors that lead out to a large private deck. The professional grade kitchen is complete with stainless steel appliances, Espresso cabinetry, carrara marble counter tops and back splash. Other highlights include second bedroom with 2 closets, bamboo floors, central A/C, tall ceiling AND rent includes a deeded garage parking! Located next to I-93, minutes to Andrew Station, park and Beach. No pets no smoking please."|10|7/31/2024 2:25:00 PM|0|"N"||"Suffolk"|"MA"|"C"|4|2|1|0||1|99999999|800|"1f;0h"|"N"|||||"N"||9/1/2024||2006||"A,C,F,I"||||800|
"RN"|73271780|"TM002210"|"AN2593"|"ACT"|5000|"66"|"Waltham"|"42"|1|"104"|"02118"||"Spacious 2 bed on tree-lined Waltham Street, just steps from some of the best restaurants, parks and shopping the South End has to offer! Lofty ceilings and large windows allow light to wash over a stylish living area. Details like tile flooring at the entrance and large built-in shelves flanking the traditional South End marble fireplace imbue the space with a sense of classical elegance. Generously sized primary bedroom with bay windows and plenty of closet space. Sleek kitchen outfitted with modern stainless steel appliances. Bathroom features large shower, and a luxurious granite-topped vanity. Central A/C, in-unit laundry."|20|7/31/2024 2:43:00 PM|0|"N"||"Suffolk"|"MA"|"C"|5|2|1|0||0|941|941|"1f;0h"|"N"|||||"N"||9/1/2024||1900||"A,C,F,I,J,K,L"||"R"||941|
"RN"|73271785|"CN202130"|"BB3528"|"PCG"|3600|"45-47"|"Dartmouth St"|"47"|41||"02472"||"Newly renovated 2nd floor, 3 + bed, 2 bath unit with mini split central AC/heat in all bedrooms & living room, common outdoor space & tandem parking for 2 cars in East Watertown. Unit offers updated kitchen w/granite counter-tops, white shaker cabinets and ss appliances...sizable dining and living rooms with loads of windows for great natural light...massive front facing sunroom... common full tile bath...and 3 spacious bedrooms, including a stunning master suite with skylights, full marble tile bath and bonus room. Gleaming hardwood floors, recessed/overhead lighting & w/d hookups for private laundry. Access to common laundry, parking for 2 cars and shared backyard with patio. Minutes to Mt Auburn St & 71 bus line into Watertown Sq & Harvard Sq- convenient to Coolidge Sq shops, dining with easy access into Boston via Storrow Drive or Mass Pike. Available 9/1 or sooner, tenant responsible for all utilities, pets negotiable."|23|7/31/2024 2:52:00 PM|0|"N"||"Middlesex"|"MA"|"D"|7|3|2|0||2|4696|1350|"2f;0h"|"N"|||||"N"|"approx"|9/1/2024||||"A,C,F,I,J"||"C,J"||1350|
"RN"|73271801|"CT002387"|"AN6230"|"ACT"|3950|"36"|"N Main St"|"5"|50||"01760"||"Don't miss this beautiful 3 bed, 2 1/2 bath townhome in a fantastic downtown Natick location. Close to the commuter rail, restaurants, TCAN, Saturday Farmer's Markets, walking/bike trail, library, shopping and more! Gleaming hardwood floors throughout the house. Large bright living room with crown molding. Gourmet kitchen boasts cherry cabinets, granite counters, gas range and sliders to the balcony. Sizable sunlit dining area. Second floor includes the primary bedroom with 3 closets, full bath with tub and separate shower. The ample 2nd bedroom also has an en-suite bath. The front to back finished third floor has many possibilities. Could be used as a 3rd bedroom, playroom, family room, media and/or exercise room. On quiet corner away from the main street. Private garage and carport w/ lots of area for storage. A wonderful home and commuter location! No pets or smokers please."|29|7/31/2024 3:16:00 PM|0|"N"||"Middlesex"|"MA"|"B"|6|3|2|1|"Y"|1|0|2476|"2f;1h"|"N"|||||"Y"|"Includes approx. 400 sq. ft. unfinished basement/garage area."|||2003|"A"|"A,B,C,I,K,L"|"G"|"C"||2076|400
"RN"|73271804|"G7000074"|"AN7721"|"PCG"|2595|"266"|"Lexington St"|"2"|1|"56L"|"02128"||"*AVAILABLE SEPTEMBER 1ST**TASTEFULLY FURNISHED**New renovation. This 2 bedroom unit is drenched in sunlight! It features open floor plan with all new kitchen cabinets, granite countertops, and stainless steel appliances. Hardwood flooring throughout living area and tiled bathroom. All new energy efficient HVAC. Amenities also include in unit washer and dryer!  Exterior renovations include all new siding, new windows and rear decks which overlook a professionally landscaped, fenced in yard.  Common outdoor patio with fire pit. Located in the prestigious Eagle Hill neighborhood of East Boston with easy access to highways and area shopping and dining."|15|7/31/2024 3:20:00 PM|0|"N"||"Suffolk"|"MA"|"C"|4|2|1|0||0|99999999|648|"1f;0h"|"N"|||||"N"||9/1/2024||||"A,C,I,K,L"||||648|
"RN"|73271807|"B0503249"|"AN6219"|"ACT"|2225|"34"|"Richardson St"|"2"|307||"01880"||"Prime location for this 2 bedroom apartment, close to downtown and public transportation.  This apartment has been freshly painted along with new flooring and appliances. Good size rooms with generous closet space.   Laundry hookups available in basement along with dedicated storage area. Schedule a showing today while it is still available."|11|7/31/2024 3:25:00 PM|0|"N"||"Middlesex"|"MA"|"D"|4|2|1|0||0|0.12|800|"1f;0h"|"N"|||||"N"||||1910||"A,C,P"||"C,O"|"D"|800|
"RN"|73271820|"M8000844"|"M95273"|"ACT"|2400|"30"|"Halifax CT"|"C"|839||"01108"||"Rental available in sought out Georgetown Condominiums! Some renovations just completed, spacious two bedroom garden condo located on the 2nd level available for rent! Quiet end unit! Kitchen has stainless appliances, granite countertops, plenty of cabinet space, and is open to the dining room with sitting nook. Dining room continues an open plan leading to the generously sized living room with plenty of light! Private fabulous enclosed screened in porch with balcony and storage closet is a bonus! Two large bedrooms, newer carpet. Enjoy the common areas including built in pool, tennis courts! Sought out location in Georgetown Condominiums and a short few minutes to Longmeadow Shops, Big Y, I-91, Baystate Hospital, Mercy Hospital, downtown Springfield, MGM. 20 minutes to Bradley International Airport!"|31|7/31/2024 3:32:00 PM|0|"N"||"Hampden"|"MA"|"C"|5|2|1|1||2|0|1096|"1f;1h"|"N"|||||"N"|||"N"|1968|"A"|"A,C,D,I"|"12"|"C"||1096|
"RN"|73271825|"NB114816"|"NB4445"|"ACT"|2400|"520"|"Columbus Ave"|"4R"|1|"104"|"02118"||"SOUTH END-BOSTON- ONE BEDROOM:Top floor 1-Bed at Concord Square. Cute unit in brick townhouse, hard wood floors, exposed brick, sky-light, Kitchen & Bath.Walk to Boston University Medical Center, Goldman Dental School or Orange Line Mass Ave stop. Laundry in building."|4|7/31/2024 3:40:00 PM|0|"N"||"Suffolk"|"MA"|"D"|4|1|1|0||0|1500|450|"1f;0h"|"N"|||||"N"||9/2/2024||1860|"B"|||||450|
"RN"|73271832|"CN249173"|"AN4191"|"PCG"|4200|"69"|"Telegraph St"|"101"|1|"005"|"02127"||"Welcome to 69 Telegraph Street, Unit 101, a modern and elegant residence in the heart of South Boston. This spacious full-floor corner-unit offers 2 bedrooms, 2 bathrooms, and 1243 square feet of luxurious living space. The home features a gas fireplace, hardwood floors, and plenty of windows that flood the space with natural light. The updated kitchen is perfect for culinary enthusiasts and offers a seamless transition into the dining and living areas. Enjoy the convenience of a washer/dryer in-unit and direct access for your own garage spot. Don't miss the opportunity to make this stunning residence your own."|20|7/31/2024 3:49:00 PM|0|"N"||"Suffolk"|"MA"|"C"|5|2|2|0||2|9999|1243|"2f;0h"|"N"||"N"|||"N"||9/1/2024|"N"|2013|"A"|"P,R,S,T,Y,2,5"|"M"|"C,J"|"C,G,O"|1243|
"RN"|73271843|"K7000039"|"AN0475"|"ACT"|3800|"69"|"Park Ave"||401||"01605"||"Discover the ideal COMMERCIAL OFFICE SPACE on the prestigious Park Ave. Walking distance to WPI, and The Trolley Yard plaza, including Starbucks, Chipotle, Hot Table, and more! Perfect for a cafe, doctors office, real estate office, salon & spa, insurance office, law office, and your dream business. This expansive property spans two stories and a basement, offering 1,901 sqft of professional space, including three offices, a waiting room, reception area, and a spacious conference room. Among its key features is a half bath and full bath with a shower, an enclosed sunroom, and a fireplace to make you feel right at home. Situated in a prime location, enjoy easy access to downtown amenities and major transportation routes. Ample parking ensures convenience for both clients and employees. With modern amenities and contemporary functionality, this space is tailored for your business success. Schedule a viewing today!"|21|7/31/2024 4:01:00 PM|0|"N"||"Worcester"|"MA"|"A"|8|3|1|1||6|5504|1902|"1f;1h"|"N"||"N"|||"N"|||"Y"||||"B"|||1902|
"RN"|73271848|"CN219653"|"AN7761"|"CTG"|2600|"10"|"MARBLEHEAD ST"|"2"|303||"01864"||"AVAILABLE SEPT 1ST! This 1100 square ft freshly painted 2nd floor apt offers an open concept living room, dining room, kitchen and two good-sized bedrooms, one full tiled bath and plenty of closet space! Additional STORAGE IN BASEMENT - PRIVATE YARD & PATIO W/ FIRE PIT - is common space for both units. Off street parking for 2 cars. Rent includes HEAT, HOT WATER, AND ELECTRICITY! Laundry hook-up in apt. NO SMOKING! Excellent credit score and references required"|11|7/31/2024 4:03:00 PM|0|"N"||"Middlesex"|"MA"|"D"|3|2|1|0||3|0|1100|"1f;0h"|"N"||"N"||"N"|"N"||9/1/2024|"Y"|||||||1100|
"RN"|73271849|"B0447974"|"AN4646"|"ACT"|2400|"24"|"Plympton St."|"2"|301||"01801"||"Convenient location a short distance to downtown Woburn offering many fine dining options!  This 2nd floor apartment  has an ample sized living room and two bedrooms, all with closets.  The kitchen is nicely updated with white cabinetry, refrigerator and washer/dryer for added convenience.  Some storage space in the attic.  One car off street parking space, NO pets, NO smoking, no exceptions."|18|7/31/2024 4:05:00 PM|0|"N"||"Middlesex"|"MA"|"D"|4|2|1|0||1|0.17|1231|"1f;0h"|"N"|||||"N"|"Living area is an estimate only"|8/1/2024||1880|"B"|"A,C,D,I"|"A,V"|"B,P"|"D,G"|1231|
"RN"|73271852|"CN245873"|"AN2056"|"PCG"|2800|"289"|"Elm St"|"3"|13|"MCB"|"02139"||"First Montn free when you move in September.  Four room, two bedroom, and one full bathroom unit, hardwood floors and ceramic stone tiles throughout, with a in-unit laundry. The property easy has access to universities such as Harvard, BU, and MIT. This unit is located at the center of Inman Square, many restaurants just a steps away from the property. 10 mins walk to target and Wholefoods market. 5 mins to CHA Cambridge Hospital and Walgreens. Do not miss out on this opportunity!"|5|7/31/2024 4:06:00 PM|0|"N"||"Middlesex"|"MA"|"C"|4|2|1|0||0|0|704|"1f;0h"|"N"|||||"N"||9/1/2024||1873|"A"|"A,C,D,I,J,K,L"||"C"||704|
"RN"|73271873|"BB805317"|"BB5124"|"ACT"|5600|"77"|"Dana"|"2F"|13|"HVS"|"20138"||"Welcome to this exquisite 2,000+ sq. ft. home located on a picturesque tree-lined street in the heart of Harvard Square/ Mid-Cambridge, just a stone's throw from Harvard Square. This charming residence features four generous bedrooms, including a luxurious ensuite, and three well-appointed bathrooms.Step inside to find high ceiling, welcoming foyer and beautifully renovated spaces, including a newly updated kitchen and ensuite bathroom that add modern convenience to classic charm. The enclosed porch offers additional room for relaxation or entertainment. There's shared porch too!With its blend of character and contemporary updates, this home provides an ideal living environment in a sought-after location. Enjoy the convenience of being close to Harvard Square, while reveling in the tranquility of this lovely neighborhood."|30|7/31/2024 4:24:00 PM|0|"N"||"Middlesex"|"MA"|"D"|7|4|2|0||0|4003|2061|"2f;0h"|"N"|||||"N"||||1930||||||2061|
"RN"|73271880|"CN245321"|"AC0462"|"ACT"|3535|"5"|"Bronsdon St"|"E"|1|"011"|"02135"||"Welcome to your new home! This beautifully maintained 2-bedroom apartment offers the perfect blend of comfort and convenience in vibrant Brighton. Enjoy an expansive, open-plan living area perfect for relaxing or entertaining. The modern kitchen is equipped with updated appliances, ample cabinet space, and a sleek countertop for all your culinary adventures. Two generously sized bedrooms with plenty of closet space to accommodate your storage needs. Community features outdoor grilling areas as well as a fenced in dog park and laundry facilities on site. Off-street parking available for residents, ensuring a hassle-free experience. Schedule a tour today!"|7|7/31/2024 4:35:00 PM|0|"N"||"Suffolk"|"MA"|"D"|5|2|1|0||1|999999|800|"1f;0h"|"N"|||||"N"|||"N"|||"A,C,D,I"|"G,W"|||800|
"RN"|73271883|"CN250971"|"AN6746"|"ACT"|3700|"5"|"Spofford Rd"|"8"|1|"010"|"02134"||"Experience city living at its finest with this spacious over 1,000 square foot two-bedroom condominium, available for rent starting September 1, 2024! Nestled in the heart of Allston, this unit offers easy access to the T Station on Comm Ave and nearby Starbucks Coffee.Inside, you'll find high ceilings, hardwood floors, and abundant natural light throughout the main living areas and bedrooms. The bright, airy living room features a decorative fireplace, making it perfect for relaxation and entertaining. The brand new renovated eat-in kitchen is equipped with maple cabinets and GE Profile appliances, including a dishwasher and built-in microwave. Plenty of street parking available with resident permit. Additional amenities include extra storage and an in-unit washer/dryer.As a floor-through unit, this condo provides enhanced privacy with virtually no shared walls with neighbors. Don�t miss your chance to enjoy all the conveniences and charm this Allston apartment has to offer!"|7|7/31/2024 4:37:00 PM|0|"N"||"Suffolk"|"MA"|"D"|5|2|1|0||0|1000|1000|"1f;0h"|"N"|||||"N"||9/1/2024||||"C,F,K,L,P,V"||||1000|
"RN"|73271887|"CT005515"|"AN2962"|"ACT"|3000|"2A"|"Lorenzo street"|"2"|1|"05Q"|"02122"||"FANTASTIC 3 BEDROOMS/1 BATH TOWNHOME IN PORTFOLK AREA AVAILABLE 9/1/2024-LARGE OPEN KITCHEN/LIVING SPACE- GRANITE COUNTERTOPS - STAINLESS STEEL APPLIANCES - BREAKFAST BAR - LAUNDRY IN UNIT - RECESSED LIGHTING AND CENTRAL AIR - UPDATED BATH -2 TANDEM OFF STREET PARKING SPACES $200 - CONVENIENT TO BUS ROUTES, BARS/RESTAURANTS, GROCERY STORES AND MUCH MORE - LEASE REQUIREMENTS: FIRST, SECURITY AND BROKER FEE OF ONE MONTH EACH PLUS CREDIT REFERENCES INCLUDING A MINIMUM CREDIT SCORE OF 700+"|18|8/17/2024 1:41:00 PM|0|"N"||"Suffolk"|"MA"|"B"|5|3|1|0||2|9999|9999|"1f;0h"|"N"||"N"|||"N"||9/1/2024||||"A,C,D,F,I,K,L"||"C,F"||9999|
